1,1,9.99000999000999E-4,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
176,2,0.17582417582417584,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
177,1,0.17682317682317683,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h1, i: i2, j: j1, k: k1, l: l1, m: m2, n: n1, o: o2, p: p1])
177,2,0.17682317682317683,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
178,1,0.17782217782217782,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i2, j: j1, k: k1, l: l1, m: m1, n: n2, o: o2, p: p2])
178,2,0.17782217782217782,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
179,1,0.17882117882117882,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h1, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o1, p: p1])
179,2,0.17882117882117882,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
180,1,0.1798201798201798,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p2])
180,2,0.1798201798201798,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
181,1,0.18081918081918083,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o1, p: p1])
181,2,0.18081918081918083,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
182,1,0.18181818181818182,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h2, i: i2, j: j2, k: k1, l: l2, m: m2, n: n2, o: o2, p: p2])
182,2,0.18181818181818182,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
183,1,0.18281718281718282,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h2, i: i2, j: j2, k: k2, l: l1, m: m2, n: n2, o: o2, p: p1])
183,2,0.18281718281718282,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
184,1,0.1838161838161838,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f2, h: h2, i: i2, j: j2, k: k1, l: l2, m: m2, n: n1, o: o1, p: p1])
184,2,0.1838161838161838,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
185,1,0.1848151848151848,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h1, i: i2, j: j1, k: k2, l: l1, m: m2, n: n2, o: o1, p: p1])
185,2,0.1848151848151848,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
186,1,0.18581418581418582,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, g: g2, f: f1, h: h2, i: i2, j: j1, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
186,2,0.18581418581418582,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
187,1,0.18681318681318682,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j1, k: k1, l: l1, m: m2, n: n1, o: o1, p: p1])
187,2,0.18681318681318682,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
188,1,0.1878121878121878,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n1, o: o2, p: p1])
188,2,0.1878121878121878,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
189,1,0.1888111888111888,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h2, i: i2, j: j1, k: k1, l: l2, m: m2, n: n1, o: o1, p: p1])
189,2,0.1888111888111888,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
190,1,0.18981018981018982,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h1, i: i2, j: j1, k: k1, l: l1, m: m1, n: n2, o: o1, p: p1])
190,2,0.18981018981018982,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
191,1,0.19080919080919082,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g2, f: f2, h: h2, i: i2, j: j1, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
191,2,0.19080919080919082,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
192,1,0.1918081918081918,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g1, f: f2, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n1, o: o1, p: p1])
192,2,0.1918081918081918,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
193,1,0.1928071928071928,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h1, i: i2, j: j2, k: k1, l: l2, m: m2, n: n1, o: o2, p: p1])
193,2,0.1928071928071928,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k1, l: l2, m: m1, n: n1, o: o2, p: p2])
194,1,0.1938061938061938,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h2, i: i2, j: j2, k: k2, l: l2, m: m2, n: n1, o: o2, p: p1])
194,2,0.1938061938061938,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
195,1,0.19480519480519481,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h2, i: i2, j: j1, k: k2, l: l2, m: m2, n: n1, o: o1, p: p2])
195,2,0.19480519480519481,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
196,1,0.1958041958041958,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g2, f: f1, h: h1, i: i2, j: j1, k: k1, l: l2, m: m2, n: n2, o: o1, p: p1])
196,2,0.1958041958041958,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
197,1,0.1968031968031968,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e2, g: g2, f: f2, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o1, p: p2])
197,2,0.1968031968031968,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
198,1,0.1978021978021978,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o1, p: p2])
198,2,0.1978021978021978,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
199,1,0.19880119880119881,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j1, k: k1, l: l1, m: m1, n: n2, o: o1, p: p2])
199,2,0.19880119880119881,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k1, l: l2, m: m1, n: n1, o: o2, p: p2])
200,1,0.1998001998001998,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h1, i: i2, j: j2, k: k1, l: l2, m: m2, n: n2, o: o1, p: p1])
200,2,0.1998001998001998,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k1, l: l2, m: m1, n: n1, o: o2, p: p2])
201,1,0.2007992007992008,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h1, i: i2, j: j2, k: k2, l: l2, m: m2, n: n1, o: o1, p: p2])
201,2,0.2007992007992008,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k1, l: l2, m: m1, n: n1, o: o2, p: p2])
202,1,0.2017982017982018,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h1, i: i2, j: j2, k: k2, l: l1, m: m2, n: n1, o: o2, p: p2])
202,2,0.2017982017982018,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
203,1,0.20279720279720279,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g1, f: f2, h: h1, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o1, p: p1])
203,2,0.20279720279720279,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
204,1,0.2037962037962038,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h1, i: i2, j: j2, k: k2, l: l1, m: m1, n: n1, o: o1, p: p1])
204,2,0.2037962037962038,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
205,1,0.2047952047952048,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h1, i: i2, j: j2, k: k2, l: l1, m: m2, n: n1, o: o2, p: p2])
205,2,0.2047952047952048,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
206,1,0.2057942057942058,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h2, i: i2, j: j1, k: k1, l: l2, m: m2, n: n2, o: o2, p: p1])
206,2,0.2057942057942058,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
207,1,0.20679320679320679,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h1, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o1, p: p2])
207,2,0.20679320679320679,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
208,1,0.2077922077922078,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j1, k: k2, l: l1, m: m2, n: n2, o: o2, p: p2])
208,2,0.2077922077922078,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
209,1,0.2087912087912088,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d1, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n1, o: o1, p: p1])
209,2,0.2087912087912088,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
210,1,0.2097902097902098,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g1, f: f2, h: h2, i: i2, j: j2, k: k2, l: l2, m: m2, n: n1, o: o1, p: p2])
210,2,0.2097902097902098,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
211,1,0.21078921078921078,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i2, j: j1, k: k2, l: l1, m: m2, n: n1, o: o2, p: p1])
