1,1,9.99000999000999E-4,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
463,2,0.46253746253746253,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
464,1,0.46353646353646355,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
464,2,0.46353646353646355,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
465,1,0.4645354645354645,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
465,2,0.4645354645354645,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
466,1,0.46553446553446554,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
466,2,0.46553446553446554,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
467,1,0.46653346653346656,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
467,2,0.46653346653346656,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
468,1,0.4675324675324675,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
468,2,0.4675324675324675,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
469,1,0.46853146853146854,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
469,2,0.46853146853146854,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
470,1,0.4695304695304695,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
470,2,0.4695304695304695,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
471,1,0.47052947052947053,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
471,2,0.47052947052947053,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
472,1,0.47152847152847155,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
472,2,0.47152847152847155,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
473,1,0.4725274725274725,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
473,2,0.4725274725274725,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
474,1,0.47352647352647353,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
474,2,0.47352647352647353,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
475,1,0.4745254745254745,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
475,2,0.4745254745254745,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
476,1,0.4755244755244755,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
476,2,0.4755244755244755,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
477,1,0.47652347652347654,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
477,2,0.47652347652347654,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
478,1,0.4775224775224775,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
478,2,0.4775224775224775,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
479,1,0.4785214785214785,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
479,2,0.4785214785214785,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
480,1,0.47952047952047955,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
480,2,0.47952047952047955,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
481,1,0.4805194805194805,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
481,2,0.4805194805194805,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
482,1,0.48151848151848153,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
482,2,0.48151848151848153,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
483,1,0.4825174825174825,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
483,2,0.4825174825174825,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
484,1,0.4835164835164835,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
484,2,0.4835164835164835,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
485,1,0.48451548451548454,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
485,2,0.48451548451548454,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
486,1,0.4855144855144855,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
486,2,0.4855144855144855,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
487,1,0.4865134865134865,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
487,2,0.4865134865134865,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
488,1,0.4875124875124875,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
488,2,0.4875124875124875,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
489,1,0.4885114885114885,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
489,2,0.4885114885114885,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
490,1,0.48951048951048953,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
490,2,0.48951048951048953,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
491,1,0.4905094905094905,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
491,2,0.4905094905094905,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
492,1,0.4915084915084915,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
492,2,0.4915084915084915,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
493,1,0.4925074925074925,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
493,2,0.4925074925074925,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
494,1,0.4935064935064935,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
494,2,0.4935064935064935,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
495,1,0.4945054945054945,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
495,2,0.4945054945054945,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
496,1,0.4955044955044955,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
496,2,0.4955044955044955,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD])
497,1,0.4965034965034965,shimizu_agent@0,(Accept  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD])
agreement,Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD],0.851647611783233,0.9411329008630686
